web-scraper-order,web-scraper-start-url,sequences,sequences-href
"1663256040-4043","http://www.allergenonline.org/databasebrowse.shtml","25091406","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=25091406"
"1663256040-4044","http://www.allergenonline.org/databasebrowse.shtml","359744030","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=359744030"
"1663256040-4045","http://www.allergenonline.org/databasebrowse.shtml","3287877","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=3287877"
"1663256040-4046","http://www.allergenonline.org/databasebrowse.shtml","54793477","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=54793477"
"1663256040-4047","http://www.allergenonline.org/databasebrowse.shtml","313575718","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=313575718"
"1663256040-4048","http://www.allergenonline.org/databasebrowse.shtml","544369592","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=544369592"
"1663256040-4049","http://www.allergenonline.org/databasebrowse.shtml","27528310","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=27528310"
"1663256040-4050","http://www.allergenonline.org/databasebrowse.shtml","27528312","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=27528312"
"1663256040-4051","http://www.allergenonline.org/databasebrowse.shtml","408407790","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=408407790"
"1663256040-4052","http://www.allergenonline.org/databasebrowse.shtml","219806598","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=219806598"
"1663256040-4053","http://www.allergenonline.org/databasebrowse.shtml","1679362782","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1679362782"
"1663256040-4054","http://www.allergenonline.org/databasebrowse.shtml","1179881437","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1179881437"
"1663256040-4055","http://www.allergenonline.org/databasebrowse.shtml","559797767","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=559797767"
"1663256040-4056","http://www.allergenonline.org/databasebrowse.shtml","559797765","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=559797765"
"1663256040-4057","http://www.allergenonline.org/databasebrowse.shtml","559797763","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=559797763"
"1663256040-4058","http://www.allergenonline.org/databasebrowse.shtml","6715524","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=6715524"
"1663256040-4059","http://www.allergenonline.org/databasebrowse.shtml","355525862","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=355525862"
"1663256040-4060","http://www.allergenonline.org/databasebrowse.shtml","355525860","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=355525860"
"1663256040-4061","http://www.allergenonline.org/databasebrowse.shtml","355525856","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=355525856"
"1663256040-4062","http://www.allergenonline.org/databasebrowse.shtml","14423877","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=14423877"
"1663256040-4063","http://www.allergenonline.org/databasebrowse.shtml","4761580","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=4761580"
"1663256040-4064","http://www.allergenonline.org/databasebrowse.shtml","3243234","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=3243234"
"1663256040-4065","http://www.allergenonline.org/databasebrowse.shtml","167472847","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=167472847"
"1663256040-4066","http://www.allergenonline.org/databasebrowse.shtml","167472851","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=167472851"
"1663256040-4067","http://www.allergenonline.org/databasebrowse.shtml","167472849","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=167472849"
"1663256040-4068","http://www.allergenonline.org/databasebrowse.shtml","1780564817","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1780564817"
"1663256040-4069","http://www.allergenonline.org/databasebrowse.shtml","1316209040","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1316209040"
"1663256040-4070","http://www.allergenonline.org/databasebrowse.shtml","20796729","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=20796729"
"1663256040-4071","http://www.allergenonline.org/databasebrowse.shtml","20797081","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=20797081"
"1663256040-4072","http://www.allergenonline.org/databasebrowse.shtml","20796733","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=20796733"
"1663256040-4073","http://www.allergenonline.org/databasebrowse.shtml","20797085","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=20797085"
"1663256040-4074","http://www.allergenonline.org/databasebrowse.shtml","1046811129","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1046811129"
"1663256040-4075","http://www.allergenonline.org/databasebrowse.shtml","127533","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=127533"
"1663256040-4076","http://www.allergenonline.org/databasebrowse.shtml","81890324","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=81890324"
"1663256040-4077","http://www.allergenonline.org/databasebrowse.shtml","204261","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=204261"
"1663256040-4078","http://www.allergenonline.org/databasebrowse.shtml","695094784","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=695094784"
"1663256040-4079","http://www.allergenonline.org/databasebrowse.shtml","30314940","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=30314940"
"1663256040-4080","http://www.allergenonline.org/databasebrowse.shtml","54654335","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=54654335"
"1663256040-4081","http://www.allergenonline.org/databasebrowse.shtml","21068","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21068"
"1663256040-4082","http://www.allergenonline.org/databasebrowse.shtml","110180525","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=110180525"
"1663256040-4083","http://www.allergenonline.org/databasebrowse.shtml","110180523","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=110180523"
"1663256040-4084","http://www.allergenonline.org/databasebrowse.shtml","1343184138","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1343184138"
"1663256040-4085","http://www.allergenonline.org/databasebrowse.shtml","185132405","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=185132405"
"1663256040-4086","http://www.allergenonline.org/databasebrowse.shtml","929097893","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=929097893"
"1663256040-4087","http://www.allergenonline.org/databasebrowse.shtml","929075511","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=929075511"
"1663256040-4088","http://www.allergenonline.org/databasebrowse.shtml","929244458","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=929244458"
"1663256040-4089","http://www.allergenonline.org/databasebrowse.shtml","929312453","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=929312453"
"1663256040-4090","http://www.allergenonline.org/databasebrowse.shtml","18281421","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=18281421"
"1663256040-4091","http://www.allergenonline.org/databasebrowse.shtml","209734468","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=209734468"
"1663256040-4092","http://www.allergenonline.org/databasebrowse.shtml","1322183","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1322183"
"1663256040-4093","http://www.allergenonline.org/databasebrowse.shtml","385145180","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=385145180"
"1663256040-4094","http://www.allergenonline.org/databasebrowse.shtml","197632415","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=197632415"
"1663256040-4095","http://www.allergenonline.org/databasebrowse.shtml","197632355","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=197632355"
"1663256040-4096","http://www.allergenonline.org/databasebrowse.shtml","385145176","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=385145176"
"1663256040-4097","http://www.allergenonline.org/databasebrowse.shtml","197632381","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=197632381"
"1663256040-4098","http://www.allergenonline.org/databasebrowse.shtml","221222152","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=221222152"
"1663256040-4099","http://www.allergenonline.org/databasebrowse.shtml","589912883","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=589912883"
"1663256040-4100","http://www.allergenonline.org/databasebrowse.shtml","1194995727","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1194995727"
"1663256040-4101","http://www.allergenonline.org/databasebrowse.shtml","51242679","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=51242679"
"1663256040-4102","http://www.allergenonline.org/databasebrowse.shtml","59895728","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=59895728"
"1663256040-4103","http://www.allergenonline.org/databasebrowse.shtml","59895730","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=59895730"
"1663256040-4104","http://www.allergenonline.org/databasebrowse.shtml","225810597","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=225810597"
"1663256040-4105","http://www.allergenonline.org/databasebrowse.shtml","25090947","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=25090947"
"1663256040-4106","http://www.allergenonline.org/databasebrowse.shtml","225810599","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=225810599"
"1663256040-4107","http://www.allergenonline.org/databasebrowse.shtml","239916566","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=239916566"
"1663256040-4108","http://www.allergenonline.org/databasebrowse.shtml","589912885","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=589912885"
"1663256040-4109","http://www.allergenonline.org/databasebrowse.shtml","300490499","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=300490499"
"1663256040-4110","http://www.allergenonline.org/databasebrowse.shtml","300490501","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=300490501"
"1663256040-4111","http://www.allergenonline.org/databasebrowse.shtml","288557438","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=288557438"
"1663256040-4112","http://www.allergenonline.org/databasebrowse.shtml","288557440","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=288557440"
"1663256040-4113","http://www.allergenonline.org/databasebrowse.shtml","1109598142","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1109598142"
"1663256040-4114","http://www.allergenonline.org/databasebrowse.shtml","27462848","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=27462848"
"1663256040-4115","http://www.allergenonline.org/databasebrowse.shtml","46406002","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=46406002"
"1663256040-4116","http://www.allergenonline.org/databasebrowse.shtml","46406012","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=46406012"
"1663256040-4117","http://www.allergenonline.org/databasebrowse.shtml","46406014","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=46406014"
"1663256040-4118","http://www.allergenonline.org/databasebrowse.shtml","46406016","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=46406016"
"1663256040-4119","http://www.allergenonline.org/databasebrowse.shtml","27462836","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=27462836"
"1663256040-4120","http://www.allergenonline.org/databasebrowse.shtml","60920770","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=60920770"
"1663256040-4121","http://www.allergenonline.org/databasebrowse.shtml","507480520","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=507480520"
"1663256040-4122","http://www.allergenonline.org/databasebrowse.shtml","193247972","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=193247972"
"1663256040-4123","http://www.allergenonline.org/databasebrowse.shtml","219806592","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=219806592"
"1663256040-4124","http://www.allergenonline.org/databasebrowse.shtml","75139991","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=75139991"
"1663256040-4125","http://www.allergenonline.org/databasebrowse.shtml","320610","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=320610"
"1663256040-4126","http://www.allergenonline.org/databasebrowse.shtml","320611","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=320611"
"1663256040-4127","http://www.allergenonline.org/databasebrowse.shtml","29841461","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=29841461"
"1663256040-4128","http://www.allergenonline.org/databasebrowse.shtml","2739154","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=2739154"
"1663256040-4129","http://www.allergenonline.org/databasebrowse.shtml","302681819","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=302681819"
"1663256040-4130","http://www.allergenonline.org/databasebrowse.shtml","1721459568","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1721459568"
"1663256040-4131","http://www.allergenonline.org/databasebrowse.shtml","29420793","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=29420793"
"1663256040-4132","http://www.allergenonline.org/databasebrowse.shtml","288557436","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=288557436"
"1663256040-4133","http://www.allergenonline.org/databasebrowse.shtml","1122816254","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1122816254"
"1663256040-4134","http://www.allergenonline.org/databasebrowse.shtml","375298903","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=375298903"
"1663256040-4135","http://www.allergenonline.org/databasebrowse.shtml","1597623661","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1597623661"
"1663256040-4136","http://www.allergenonline.org/databasebrowse.shtml","1759300245","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1759300245"
"1663256040-4137","http://www.allergenonline.org/databasebrowse.shtml","387571563","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=387571563"
"1663256040-4138","http://www.allergenonline.org/databasebrowse.shtml","1679377517","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1679377517"
"1663256040-4139","http://www.allergenonline.org/databasebrowse.shtml","151505279","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=151505279"
"1663256040-4140","http://www.allergenonline.org/databasebrowse.shtml","242253959","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=242253959"
"1663256040-4141","http://www.allergenonline.org/databasebrowse.shtml","242253961","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=242253961"
"1663256040-4142","http://www.allergenonline.org/databasebrowse.shtml","1699225","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1699225"
"1663256040-4143","http://www.allergenonline.org/databasebrowse.shtml","1699228","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1699228"
"1663256040-4144","http://www.allergenonline.org/databasebrowse.shtml","75198875","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=75198875"
"1663256040-4145","http://www.allergenonline.org/databasebrowse.shtml","55859456","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=55859456"
"1663256040-4146","http://www.allergenonline.org/databasebrowse.shtml","55859454","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=55859454"
"1663256040-4147","http://www.allergenonline.org/databasebrowse.shtml","75140047","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=75140047"
"1663256040-4148","http://www.allergenonline.org/databasebrowse.shtml","332205751","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=332205751"
"1663256040-4149","http://www.allergenonline.org/databasebrowse.shtml","83715928","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=83715928"
"1663256040-4150","http://www.allergenonline.org/databasebrowse.shtml","83715930","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=83715930"
"1663256040-4151","http://www.allergenonline.org/databasebrowse.shtml","171853012","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=171853012"
"1663256040-4152","http://www.allergenonline.org/databasebrowse.shtml","13183175","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=13183175"
"1663256040-4153","http://www.allergenonline.org/databasebrowse.shtml","209165427","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=209165427"
"1663256040-4154","http://www.allergenonline.org/databasebrowse.shtml","5381323","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=5381323"
"1663256040-4155","http://www.allergenonline.org/databasebrowse.shtml","13183177","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=13183177"
"1663256040-4156","http://www.allergenonline.org/databasebrowse.shtml","10834827","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=10834827"
"1663256040-4157","http://www.allergenonline.org/databasebrowse.shtml","198250343","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=198250343"
"1663256040-4158","http://www.allergenonline.org/databasebrowse.shtml","5381321","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=5381321"
